0.099435, 49.454
0.10246, 48.916
0.10592, 48.283
0.10889, 47.841
0.11133, 47.302
0.11484, 46.828
0.11846, 46.259
0.12179, 45.753
0.12549, 45.215
0.12902, 44.741
0.13338, 44.172
0.13804, 43.539
0.14286, 43.003
0.14720, 42.529
0.15168, 42.055
0.15576, 41.581
0.15925, 41.138
0.16409, 40.696
0.16964, 40.127
0.17479, 39.621
0.18030, 39.116
0.18619, 38.675
0.19313, 38.043
0.19789, 37.632
0.20641, 37.097
0.21268, 36.559
0.22035, 36.055
0.22856, 35.487
0.29657, 31.670
0.23446, 35.076
0.27841, 32.649
0.25935, 33.722
0.26782, 33.281
0.25170, 34.163
0.24428, 34.541
0.30898, 31.039
0.32478, 30.346
0.34673, 29.400
0.33577, 29.905
0.36045, 28.864
0.37346, 28.392
0.38867, 27.888
0.40809, 27.227
0.42564, 26.532
0.44248, 26.124
0.46978, 25.273
0.49326, 24.740
0.52426, 23.953
0.50655, 24.361
0.54985, 23.259
0.57224, 22.788
0.59752, 22.157
0.62460, 21.590
0.64860, 21.182
0.66830, 20.773
0.69320, 20.301
0.71188, 19.922
0.73432, 19.449
0.76084, 19.009
0.78744, 18.696
0.81677, 18.224
0.84626, 17.784
0.88072, 17.280
0.91759, 16.713
0.95494, 16.242
0.99934, 15.708
1.0447, 15.205
1.0944, 14.703
1.1314, 14.262
1.1671, 13.853
1.1986, 13.443
1.2391, 13.098
1.2725, 12.752
1.0681, 14.922
0.97527, 16.022
1.3155, 12.375
1.3721, 11.904
1.4296, 11.369
1.4828, 10.961
1.5144, 10.677
1.5535, 10.395
